,Date,Company,Ticker,Managers,Offer Price,Opening Price,1st Day Close,1st Day % Chg,$ Chg Open,$ Chg Close,Star Rating,Performed,Year,Month,Day,Day of Week,1st Day Open to Close % Chg,1st Day Open to Close $ Chg
473,2018-04-27,DocuSign,DOCU,Morgan Stanley/ J.P. Morgan,29.0,38.0,39.73,0.3699999999999999,9.0,10.729999999999997,3.0,,2018,4,27,4,0.0455263157894736,1.7299999999999969
474,2018-04-27,Goosehead Insurance ,GSHD,J.P. Morgan/ BofA Merrill Lynch,10.0,12.0,15.75,0.575,2.0,5.75,1.0,,2018,4,27,4,0.3125,3.75
475,2018-04-27,Smartsheet,SMAR,Morgan Stanley/ J.P. Morgan/ Jefferies/ RBC Capital Markets,15.0,18.4,19.5,0.3,3.3999999999999986,4.5,3.0,,2018,4,27,4,0.05978260869565226,1.1000000000000014
476,2018-05-02,PermRock Royalty Trust ,PRT,Wells Fargo Securities/ Goldman Sachs/ UBS Investment Bank,17.0,17.0,15.5,-0.08823529411764706,0.0,-1.5,1.0,,2018,5,2,2,-0.08823529411764706,-1.5
477,2018-05-03,Inspire Medical Systems ,INSP,BofA Merrill Lynch/ Goldman Sachs,16.0,24.49,24.98,0.56125,8.489999999999998,8.98,3.0,,2018,5,3,3,0.02000816659861176,0.490000000000002
478,2018-05-03,Unity Biotechnology ,UBX,Goldman Sachs/ Morgan Stanley/ Citigroup,17.0,19.0,16.65,-0.02058823529411773,2.0,-0.3500000000000014,1.0,,2018,5,3,3,-0.12368421052631587,-2.3500000000000014
479,2018-05-04,Carbon Black,CBLK,Morgan Stanley/ J.P. Morgan,19.0,24.7,23.94,0.26000000000000006,5.699999999999999,4.940000000000001,3.0,,2018,5,4,4,-0.03076923076923069,-0.759999999999998
480,2018-05-04,Construction Partners ,ROAD,Baird/ Raymond James/ Stephens,12.0,13.0,12.1,0.008333333333333304,1.0,0.09999999999999964,1.0,,2018,5,4,4,-0.06923076923076926,-0.9000000000000004
481,2018-05-04,Spirit of Texas Bancshares ,STXB,"Stephens/ Keefe, Bruyette & Woods (A Stifel Company)",21.0,22.0,21.85,0.04047619047619054,1.0,0.8500000000000014,2.0,,2018,5,4,4,-0.006818181818181754,-0.14999999999999858
482,2018-05-09,Evelo Biosciences ,EVLO,Morgan Stanley/ Cowen/ BMO Capital Markets,16.0,16.0,16.25,0.015625,0.0,0.25,3.0,Missed,2018,5,9,2,0.015625,0.25
483,2018-05-09,Origin Bancorp ,OBNK,Stephens/ Raymond James,34.0,36.25,37.16,0.09294117647058814,2.25,3.1599999999999966,2.0,,2018,5,9,2,0.025103448275861976,0.9099999999999966
484,2018-05-10,AXA Equitable Holdings ,EQH,Morgan Stanley/ J.P. Morgan/ Citigroup,20.0,19.75,20.34,0.016999999999999994,-0.25,0.33999999999999986,1.0,,2018,5,10,3,0.02987341772151898,0.5899999999999999
485,2018-05-11,HUYA ,HUYA,Credit Suisse/ Goldman Sachs (Asia)/ UBS Investment Bank,12.0,15.5,16.06,0.3383333333333332,3.5,4.059999999999999,2.0,,2018,5,11,4,0.036129032258064436,0.5599999999999987
486,2018-05-15,Trinity Merger,TMCXU,B. Riley FBR,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1.0,,2018,5,15,1,0.0009999999999999788,0.009999999999999787
487,2018-05-16,VectoIQ Acquisition ,VTIQU,Cowen/ Chardan,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2018,5,16,2,0.0,0.0
488,2018-05-17,Pluralsight ,PS,Morgan Stanley/ J.P. Morgan/ Barclays/ BofA Merrill Lynch,15.0,20.0,20.0,0.3333333333333333,5.0,5.0,3.0,,2018,5,17,3,0.0,0.0
489,2018-05-23,EVO Payments ,EVOP,J.P. Morgan/ BofA Merrill Lynch/ Citigroup/ Deutsche Bank Securities/ SunTrust Robinson Humphrey/ Barclays/ Cowen/ Goldman Sachs/ Regions Securities/ William Blair,14.0,20.5,19.02,0.35857142857142854,6.5,5.02,3.0,,2018,5,23,2,-0.07219512195121953,-1.4800000000000004
490,2018-05-24,CLPS Incorporation ,CLPS,Benchmark/ Cuttone,5.25,5.75,5.51,0.049523809523809484,0.5,0.2599999999999998,N/C,,2018,5,24,3,-0.04173913043478265,-0.2400000000000002
491,2018-05-24,GreenSky ,GSKY,Goldman Sachs/ J.P. Morgan/ Morgan Stanley/ BofA Merrill Lynch/ Citigroup/ Credit Suisse/ SunTrust Robinson Humphrey,23.0,22.15,23.36,0.015652173913043455,-0.8500000000000014,0.35999999999999943,3.0,Missed,2018,5,24,3,0.054627539503386044,1.2100000000000009
492,2018-05-24,Kiniksa Pharmaceuticals ,KNSA,Goldman Sachs/ J.P. Morgan,18.0,24.45,19.47,0.08166666666666661,6.449999999999999,1.4699999999999989,3.0,,2018,5,24,3,-0.20368098159509204,-4.98
493,2018-05-24,Scholar Rock Holding ,SRRK,Jefferies/ Cowen/ BMO Capital Markets,14.0,14.25,15.5,0.10714285714285714,0.25,15.0,1.0,,2018,5,24,3,0.08771929824561403,1.25
494,2018-05-25,Iterum Therapeutics plc ,ITRM,Leerink Partners/ RBC Capital Markets,13.0,12.7,12.85,-0.011538461538461565,-0.3000000000000007,-0.15000000000000036,1.0,,2018,5,25,4,0.011811023622047273,0.15000000000000036
495,2018-05-30,Trident Acquisitions ,TDACU,Chardan,10.0,10.01,10.03,0.002999999999999936,0.009999999999999787,0.02999999999999936,1.0,,2018,5,30,2,0.0019980019980019555,0.019999999999999574
496,2018-06-08,MeiraGTx Holdings plc ,MGTX,BofA Merrill Lynch/ Barclays/ Evercore ISI,15.0,15.1,15.0,0.0,0.09999999999999964,0.0,1.0,,2018,6,8,4,-0.006622516556291367,-0.09999999999999964
497,2018-06-12,Far Point Acquisition ,FPAC.U,Credit Suisse/ BofA Merrill Lynch,10.0,10.15,10.16,0.016000000000000014,0.15000000000000036,0.16000000000000014,1.0,,2018,6,12,1,0.0009852216748768262,0.009999999999999787
498,2018-06-14,Charah Solutions ,CHRA,Morgan Stanley/ BoA Merrill Lynch/ Stife,12.0,11.75,12.0,0.0,-0.25,0.0,1.0,,2018,6,14,3,0.02127659574468085,0.25
499,2018-06-14,U.S. Xpress Enterprises (USX),USX,BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan/ Wells Fargo Securities,16.0,16.3,16.68,0.04249999999999998,0.3000000000000007,0.6799999999999997,1.0,,2018,6,14,3,0.02331288343558276,0.379999999999999
500,2018-06-15,Avalara ,AVLR,Goldman Sachs/ J.P. Morgan Securities/ BofA Merrill Lynch,24.0,35.0,44.94,0.8724999999999999,11.0,20.939999999999998,3.0,,2018,6,15,4,0.2839999999999999,9.939999999999998
501,2018-06-15,Puxin Ltd. ,NEW,Citigroup/ Deutsche Bank Securities/ Barclays/ Haitong International/ CICC,17.0,17.0,21.0,0.23529411764705882,0.0,4.0,1.0,,2018,6,15,4,0.23529411764705882,4.0
502,2018-06-15,Verrica Pharmaceuticals ,VRCA,BofA Merrill Lynch/ Jefferies/ Cowen,15.0,20.0,17.5,0.16666666666666666,5.0,2.5,1.0,,2018,6,15,4,-0.125,-2.5
503,2018-06-19,Thunder Bridge Acquisition ,TBRGU,Cantor/ CLSA,10.0,10.05,10.05,0.005000000000000071,0.05000000000000071,0.05000000000000071,1.0,,2018,6,19,1,0.0,0.0
504,2018-06-20,Eidos Therapeutic ,EIDX,J.P. Morgan/ BofA Merrill Lynch,17.0,20.0,23.12,0.36000000000000004,3.0,6.120000000000001,2.0,,2018,6,20,2,0.15600000000000006,3.120000000000001
505,2018-06-20,LF Capital Acquisition ,LFACU,B. Riley FBR/ Raymond James,10.0,10.02,10.0,0.0,0.019999999999999574,0.0,1.0,,2018,6,20,2,-0.0019960079840318935,-0.019999999999999574
506,2018-06-20,Twelve Seas ,TWLVU,EarlyBirdCapital,10.0,10.02,10.06,0.0060000000000000496,0.019999999999999574,0.0600000000000005,1.0,,2018,6,20,2,0.003992015968063965,0.040000000000000924
507,2018-06-21,Aptinyx ,APTX,J.P. Morgan/ Cowen/ Leerink Partners/ BMO Capital Markets,16.0,17.4,22.2,0.38749999999999996,1.3999999999999986,6.199999999999999,2.0,,2018,6,21,3,0.2758620689655173,4.800000000000001
508,2018-06-21,AVROBIO ,AVRO,Morgan Stanley/ Cowen/ Wells Fargo Securities,19.0,29.25,31.2,0.6421052631578947,10.25,12.2,2.0,,2018,6,21,3,0.06666666666666664,1.9499999999999993
509,2018-06-21,Essential Properties ,EPRT,Goldman Sachs/ Citigroup/ Barclays,14.0,13.49,13.64,-0.025714285714285672,-0.5099999999999998,-0.35999999999999943,1.0,,2018,6,21,3,0.011119347664937017,0.15000000000000036
510,2018-06-21,i3 Verticals ,IIIV,Cowen/ Raymond James/ KeyBanc Capital Markets,13.0,18.0,18.35,0.41153846153846163,5.0,5.350000000000001,3.0,,2018,6,21,3,0.019444444444444525,0.3500000000000014
511,2018-06-21,Kezar Life Sciences ,KZR,Jefferies/ Cowen/ Wells Fargo Securities/ William Blair,15.0,20.0,17.5,0.16666666666666666,5.0,2.5,2.0,,2018,6,21,3,-0.125,-2.5
512,2018-06-21,Magenta Therapeutics ,MGTA,J.P. Morgan/ Goldman Sachs/ Cowen,15.0,15.5,14.52,-0.03200000000000003,0.5,-0.4800000000000004,2.0,,2018,6,21,3,-0.06322580645161294,-0.9800000000000004
513,2018-06-21,Xeris Pharmaceuticals ,XERS,Jefferies/ Leerink Partners/ RBC Capital Markets,15.0,15.75,20.22,0.3479999999999999,0.75,5.219999999999999,2.0,,2018,6,21,3,0.28380952380952373,4.469999999999999
514,2018-06-22,Autolus Therapeutics ,AUTL,Goldman Sachs/ Jefferies,17.0,28.0,25.0,0.47058823529411764,11.0,8.0,3.0,,2018,6,22,4,-0.10714285714285714,-3.0
515,2018-06-22,Electrocore ,ECOR,Evercore ISI/Cantor/JMP Securities,15.0,18.0,19.85,0.3233333333333334,3.0,4.850000000000001,1.0,Missed,2018,6,22,4,0.10277777777777786,1.8500000000000014
516,2018-06-27,HyreCar ,HYRE,Network 1 Financial Securities,5.0,5.55,5.1,0.019999999999999928,0.5499999999999998,0.09999999999999964,1.0,,2018,6,27,2,-0.08108108108108111,-0.4500000000000002
517,2018-06-27,Lovesac Co. ,LOVE,Roth Capital Partners,16.0,25.0,23.99,0.4993749999999999,9.0,7.989999999999998,2.0,,2018,6,27,2,-0.04040000000000006,-1.0100000000000016
518,2018-06-27,Neon Therapeutics ,NTGN,Morgan Stanley/ BofA Merrill Lynch/ Mizuho Securities,16.0,16.0,15.0,-0.0625,0.0,-1.0,1.0,Missed,2018,6,27,2,-0.0625,-1.0
519,2018-06-27,Uxin Limited ,UXIN,Morgan Stanley/ Goldman Sachs (Asia)/ J.P. Morgan/ CICC/ China Renaissance,9.0,10.4,9.67,0.07444444444444444,1.4000000000000004,0.6699999999999999,1.0,,2018,6,27,2,-0.07019230769230773,-0.7300000000000004
520,2018-06-28,BJ’s Wholesale Club Holdings ,BJ,BofA Merrill Lynch/ Deutsche Bank Securities/ Goldman Sachs/ J.P. Morgan,17.0,21.25,22.0,0.29411764705882354,4.25,5.0,3.0,,2018,6,28,3,0.03529411764705882,0.75
521,2018-06-28,BrightView Holdings ,BV,Goldman Sachs/ J.P. Morgan/ KKR/ UBS Investment Bank/ Baird/ Credit Suisse/ Macquarie Capital/ Jefferies/ Mizuho Securities/ Morgan Stanley/ RBC Capital Markets,22.0,21.25,21.4,-0.027272727272727337,-0.75,-0.6000000000000014,2.0,Missed,2018,6,28,3,0.007058823529411698,0.14999999999999858
522,2018-06-28,Entera Bio Ltd. ,ENTX,Maxim Group ,8.0,7.3,6.28,-0.21499999999999997,-0.7000000000000002,-1.7199999999999998,N/C,,2018,6,28,3,-0.13972602739726023,-1.0199999999999996
523,2018-06-28,EverQuote ,EVER,J.P. Morgan/ BofA Merrill Lynch,18.0,21.15,18.02,0.0011111111111110875,3.1499999999999986,0.019999999999999574,3.0,,2018,6,28,3,-0.14799054373522455,-3.129999999999999
524,2018-06-28,Forty Seven ,FTSV,Morgan Stanley/ Credit Suisse,16.0,15.01,15.05,-0.059374999999999956,-0.9900000000000002,-0.9499999999999993,2.0,Missed,2018,6,28,3,0.0026648900732845386,0.040000000000000924
525,2018-06-28,HL Acquisitions ,HCCHU,EarlyBirdCapital,10.0,10.05,10.07,0.007000000000000029,0.05000000000000071,0.07000000000000028,1.0,,2018,6,28,3,0.0019900497512437385,0.019999999999999574
526,2018-06-28,Neuronetics ,STIM,Piper Jaffray/ William Blair,17.0,25.0,27.78,0.6341176470588236,8.0,10.780000000000001,3.0,,2018,6,28,3,0.11120000000000005,2.780000000000001
527,2018-06-28,New Frontier ,NFC.U,​Credit Suisse/ UBS Investment Bank​,10.0,10.05,10.03,0.002999999999999936,0.05000000000000071,0.02999999999999936,1.0,,2018,6,28,3,-0.0019900497512439154,-0.02000000000000135
528,2018-06-28,Translate Bio ,TBIO,Citigroup/ Leerink Partners/ Evercore ISI,13.0,11.5,11.52,-0.11384615384615387,-1.5,-1.4800000000000004,2.0,Missed,2018,6,28,3,0.0017391304347825717,0.019999999999999574
529,2018-06-28,Tricida,TCDA,Goldman Sachs/ J.P. Morgan/ Cowen,19.0,25.0,26.0,0.3684210526315789,6.0,7.0,3.0,,2018,6,28,3,0.04,1.0
530,2018-06-29,Domo ,DOMO,Morgan Stanley/ Allen & Company/ Credit Suisse/ UBS Securities,21.0,23.8,27.3,0.30000000000000004,2.8000000000000007,6.300000000000001,2.0,,2018,6,29,4,0.14705882352941177,3.5
531,2018-07-03,Allegro Merger ,ALGRU,Cantor,10.0,10.06,10.05,0.005000000000000071,0.0600000000000005,0.05000000000000071,1.0,,2018,7,3,1,-0.0009940357852882492,-0.009999999999999787
532,2018-07-18,Coastal Financial ,CCB,"Keefe, Bruyette & Woods (A Stifel Company)/ Hovde Group",14.5,16.25,16.4,0.1310344827586206,1.75,1.8999999999999986,2.0,,2018,7,18,2,0.009230769230769143,0.14999999999999858
533,2018-07-18,Crinetics Pharmaceuticals ,CRNX,J.P. Morgan/ Leerink Partners/ Piper Jaffray,17.0,19.25,24.51,0.44176470588235306,2.25,7.510000000000002,2.0,,2018,7,18,2,0.27324675324675335,5.260000000000002
534,2018-07-18,Rubius Therapeutics ,RUBY,J.P. Morgan/ Morgan Stanley/ Jefferies/ Leerink Partners,23.0,30.51,24.25,0.05434782608695652,7.510000000000002,1.25,3.0,,2018,7,18,2,-0.20517862995739106,-6.260000000000002
535,2018-07-19,Allakos ,ALLK,Goldman Sachs/ Jefferies,18.0,27.2,31.25,0.7361111111111112,9.2,13.25,3.0,,2018,7,19,3,0.14889705882352944,4.050000000000001
536,2018-07-19,Constellation Pharmaceuticals ,CNST,J.P. Morgan/ Jefferies/ BMO Capital Markets,15.0,11.48,11.5,-0.23333333333333334,-3.5199999999999996,-3.5,2.0,Missed,2018,7,19,3,0.0017421602787456073,0.019999999999999574
537,2018-07-19,Establishment Labs Holdings ,ESTA,Jefferies/ Cowen,18.0,26.0,24.75,0.375,8.0,6.75,3.0,,2018,7,19,3,-0.04807692307692308,-1.25
538,2018-07-19,First Western Financial ,MYFW,"Keefe, Bruyette & Woods (A Stifel Company)/ Stephens",19.0,20.75,19.7,0.03684210526315786,1.75,0.6999999999999993,2.0,,2018,7,19,3,-0.05060240963855425,-1.0500000000000007
539,2018-07-19,Tilray ,TLRY,Cowen and Company,17.0,23.05,22.39,0.3170588235294118,6.050000000000001,5.390000000000001,3.0,,2018,7,19,3,-0.028633405639913238,-0.6600000000000001
540,2018-07-20,Replimune Group ,REPL,J.P. Morgan/ Leerink Partners/ BMO Capital Market,15.0,16.0,15.16,0.010666666666666677,1.0,0.16000000000000014,2.0,,2018,7,20,4,-0.05249999999999999,-0.8399999999999999
541,2018-07-25,Aquestive Therapeutics ,AQST,BMO Capital Markets/ RBC Capital Markets,15.0,15.05,16.5,0.1,0.05000000000000071,1.5,2.0,,2018,7,25,2,0.09634551495016606,1.4499999999999993
542,2018-07-25,Bloom Energy ,BE,J.P. Morgan/ Morgan Stanley/ Credit Suisse/ KeyBanc Capital Markets/ BofA Merrill Lynch,15.0,18.7,25.0,0.6666666666666666,3.6999999999999993,10.0,2.0,,2018,7,25,2,0.3368983957219252,6.300000000000001
543,2018-07-25,Greenland Acquisition ,GLACU,Chardan,10.0,10.11,10.12,0.011999999999999922,0.10999999999999943,0.11999999999999922,1.0,,2018,7,25,2,0.0009891196834816802,0.009999999999999787
544,2018-07-25,Aurora Mobile Limited ,JG,Goldman Sachs (Asia)/ Credit Suisse/ Deutsche Bank Securities,8.5,9.0,8.8,0.035294117647058906,0.5,0.3000000000000007,1.0,,2018,7,25,2,-0.022222222222222143,-0.1999999999999993
545,2018-07-26,Cango ,CANG,Morgan Stanley/ BofA Merrill Lynch/ Goldman Sachs (Asia),11.0,12.5,12.52,0.13818181818181816,1.5,1.5199999999999996,1.0,,2018,7,26,3,0.0015999999999999658,0.019999999999999574
546,2018-07-26,Focus Financial Partners ,FOCS,Goldman Sachs/ BofA Merrill Lynch/ KKR/ BMO Capital Markets/ RBC Capital Markets/ SunTrust Robinson Humphrey,33.0,35.9,37.55,0.1378787878787878,2.8999999999999986,4.549999999999997,1.0,,2018,7,26,3,0.045961002785515286,1.6499999999999986
547,2018-07-26,Liquidia Technologies ,LQDA,Jefferies/ Cowen,11.0,12.45,11.1,0.00909090909090906,1.4499999999999993,0.09999999999999964,3.0,,2018,7,26,3,-0.10843373493975901,-1.3499999999999996
548,2018-07-26,Pinduoduo ,PDD,Credit Suisse/ Goldman Sachs (Asia)/ CICC,19.0,26.5,26.7,0.4052631578947368,7.5,7.699999999999999,3.0,,2018,7,26,3,0.007547169811320728,0.1999999999999993
549,2018-07-26,Tenable Holdings ,TENB,Morgan Stanley/ J.P. Morgan/ Allen & Company/ Deutsche Bank Securities,23.0,33.0,30.25,0.31521739130434784,10.0,7.25,3.0,,2018,7,26,3,-0.08333333333333333,-2.75
550,2018-07-27,Adial Pharmaceuticals ,ADIL,Joseph Gunnar & Co.,5.0,4.0,4.05,-0.19000000000000003,-1.0,-0.9500000000000002,1.0,,2018,7,27,4,0.012499999999999956,0.04999999999999982
551,2018-07-27,Endava ,DAVA,Morgan Stanley/ Citigroup/ Credit Suisse/ Deutsche Bank Securities,20.0,25.0,25.2,0.25999999999999995,5.0,5.199999999999999,2.0,,2018,7,27,4,0.007999999999999972,0.1999999999999993
552,2018-07-27,Opera Ltd ,OPRA,CICC/ Citigroup,12.0,14.34,13.11,0.09249999999999996,2.34,1.1099999999999994,3.0,,2018,7,27,4,-0.08577405857740589,-1.2300000000000004
553,2018-08-02,Cushman & Wakefield plc ,CWK,Morgan Stanley/ J.P. Morgan/ Goldman Sachs/ UBS Securities,17.0,18.0,17.81,0.047647058823529334,1.0,0.8099999999999987,1.0,,2018,8,2,3,-0.010555555555555627,-0.19000000000000128
554,2018-08-02,Sonos ,SONO,Morgan Stanley/ Goldman Sachs/ Allen & Company,15.0,16.0,19.91,0.32733333333333337,1.0,4.91,2.0,,2018,8,2,3,0.244375,3.91
555,2018-08-02,Tottenham Acquisition I ,TOTAU,Chardan,10.0,10.13,10.13,0.013000000000000077,0.13000000000000078,0.13000000000000078,1.0,,2018,8,2,3,0.0,0.0
556,2018-08-03,Arlo Technologies ,ARLO,BofA Merrill Lynch/ Deutsche Bank Securities/ Guggenheim Securities,16.0,18.5,22.1,0.3812500000000001,2.5,6.100000000000001,2.0,,2018,8,3,4,0.19459459459459466,3.6000000000000014
557,2018-08-03,Forum Merger II ,FMCIU,Jefferies,10.0,10.0,9.95,-0.005000000000000071,0.0,-0.05000000000000071,1.0,,2018,8,3,4,-0.005000000000000071,-0.05000000000000071
558,2018-08-09,Vaccinex ,VCNX,Oppenheimer/ BTIG,12.0,12.0,11.38,-0.051666666666666604,0.0,-0.6199999999999992,1.0,,2018,8,9,3,-0.051666666666666604,-0.6199999999999992
559,2018-08-10,Mesa Air Group ,MESA,Raymond James/ BofA Merrill Lynch,12.0,12.0,11.75,-0.020833333333333332,0.0,-0.25,1.0,,2018,8,10,4,-0.020833333333333332,-0.25
560,2018-08-10,Spartan Energy Acquisition ,SPAQ.U,Citigroup/ Credit Suisse,10.0,10.1,10.07,0.007000000000000029,0.09999999999999964,0.07000000000000028,1.0,,2018,8,10,4,-0.002970297029702907,-0.02999999999999936
561,2018-08-14,Aridis Pharmaceuticals ,ARDS,Cantor,13.0,13.02,13.0,0.0,0.019999999999999574,0.0,1.0,,2018,8,14,1,-0.001536098310291826,-0.019999999999999574
562,2018-08-16,TKK Symphony Acquisition ,TKKSU,EarlyBirdCapital,10.0,10.08,10.04,0.003999999999999915,0.08000000000000007,0.03999999999999915,1.0,,2018,8,16,3,-0.00396825396825406,-0.040000000000000924
563,2018-08-21,Bionano Genomics ,BNGOU,Roth Capital Partners,6.125,6.0,6.15,0.004081632653061282,-0.125,0.025000000000000355,1.0,,2018,8,21,1,0.02500000000000006,0.15000000000000036
564,2018-08-21,Tenzing Acquisition ,TZACU,Maxim Group,10.0,10.01,10.03,0.002999999999999936,0.009999999999999787,0.02999999999999936,1.0,,2018,8,21,1,0.0019980019980019555,0.019999999999999574
565,2018-08-24,Megalith Financial Acquisition ,MFACU,Chardan/ BTIG,10.0,10.01,10.02,0.0019999999999999575,0.009999999999999787,0.019999999999999574,1.0,,2018,8,24,4,0.0009990009990009777,0.009999999999999787
566,2018-08-29,Longevity Acquisition ,LOACU,Cantor,10.0,10.12,10.13,0.013000000000000077,0.11999999999999922,0.13000000000000078,1.0,,2018,8,29,2,0.0009881422924902731,0.010000000000001563
567,2018-09-07,Churchill Capital ,CCC.U,Citigroup,10.0,10.02,10.05,0.005000000000000071,0.019999999999999574,0.05000000000000071,1.0,,2018,9,7,4,0.0029940119760480176,0.030000000000001137
568,2018-09-05,Gores Holdings III ,GRSHU,Deutsche Bank Securities,10.0,10.17,10.15,0.015000000000000036,0.16999999999999993,0.15000000000000036,1.0,,2018,9,5,2,-0.0019665683382497122,-0.019999999999999574
569,2018-09-12,"111, Inc. ",YI,J.P. Morgan/ Citigroup/ CICC,14.0,16.75,13.8,-0.014285714285714235,2.75,-0.1999999999999993,1.0,,2018,9,12,2,-0.17611940298507459,-2.9499999999999993
570,2018-09-12,NIO Inc. ,NIO,Morgan Stanley/ Goldman Sachs (Asia)/ J.P. Morgan,6.26,6.0,6.6,0.05431309904153352,-0.2599999999999998,0.33999999999999986,1.0,,2018,9,12,2,0.09999999999999994,0.5999999999999996
571,2018-09-14,FVCBankcorp ,FVCB,Sandler O'Neill + Partners/ Raymond James,20.0,21.2,20.0,0.0,1.1999999999999993,0.0,2.0,,2018,9,14,4,-0.05660377358490563,-1.1999999999999993
572,2018-09-14,Principia Biopharma ,PRNB,BofA Merrill Lynch/ Leerink Partners/ Wells Fargo Securities,17.0,25.66,32.65,0.9205882352941176,8.66,15.649999999999999,3.0,,2018,9,14,4,0.2724084177708495,6.989999999999998
573,2018-09-14,Qutoutiao,QTT,Citigroup/ Deutsche Bank  Securities,7.0,9.1,15.97,1.2814285714285716,2.0999999999999996,8.97,1.0,Missed,2018,9,14,4,0.754945054945055,6.870000000000001
574,2018-09-19,X Financial ,XYF,Deutsche Bank Securities/ Morgan Stanley,9.5,15.0,11.97,0.26000000000000006,5.5,2.4700000000000006,1.0,Missed,2018,9,19,2,-0.20199999999999996,-3.0299999999999994
575,2018-09-20,Bank7 ,BSVN,"Keefe, Bruyette & Woods (A Stifel Company)/ Stephens",19.0,20.0,19.09,0.00473684210526315,1.0,0.08999999999999986,2.0,,2018,9,20,3,-0.045500000000000006,-0.9100000000000001
576,2018-09-20,Elanco Animal Health ,ELAN,Goldman Sachs/ J.P. Morgan/ Morgan Stanley,24.0,32.25,36.0,0.5,8.25,12.0,3.0,,2018,9,20,3,0.11627906976744186,3.75
577,2018-09-20,Eventbrite ,EB,Goldman Sachs/ J.P. Morgan/ Allen & Company/ RBC Capital Markets,23.0,36.0,36.5,0.5869565217391305,13.0,13.5,3.0,,2018,9,20,3,0.013888888888888888,0.5
578,2018-09-21,Farfetch ,FTCH,Goldman Sachs/ J.P. Morgan/ Allen & Company/ UBS Investment Bank,20.0,27.0,28.45,0.4225,7.0,8.45,3.0,,2018,9,21,4,0.05370370370370368,1.4499999999999993
579,2018-09-21,Y-mAbs Therapeutics ,YMAB,BofA Merrill Lynch/ Cowen/ Canaccord Genuity,16.0,26.5,24.0,0.5,10.5,8.0,2.0,,2018,9,21,4,-0.09433962264150944,-2.5
580,2018-09-25,Viomi Technology ,VIOT,Morgan Stanley/ CICC,9.0,9.5,9.08,0.008888888888888898,0.5,0.08000000000000007,1.0,,2018,9,25,1,-0.044210526315789464,-0.41999999999999993
581,2018-09-26,Arco Platform ,ARCE,Goldman Sachs/ Morgan Stanley/ Itaú BBA/ BofA Merrill Lynch,17.5,24.5,23.5,0.34285714285714286,7.0,6.0,2.0,,2018,9,26,2,-0.04081632653061224,-1.0
582,2018-09-26,Capital Bancorp ,CBNK,"Keefe, Bruyette & Woods (A Stifel Company)/ Stephens",12.5,13.0,12.8,0.024000000000000056,0.5,0.3000000000000007,2.0,,2018,9,26,2,-0.01538461538461533,-0.1999999999999993
583,2018-09-26,Entasis Therapeutics Holding ,ETTX,Credit Suisse/ BMO Capital Markets,15.0,13.45,10.66,-0.28933333333333333,-1.5500000000000007,-4.34,2.0,Missed,2018,9,26,2,-0.20743494423791817,-2.789999999999999
584,2018-09-26,SVMK (SurveyMonkey),SVMK,J.P. Morgan/ Allen & Company/ BofA Merrill Lynch,12.0,18.75,17.24,0.43666666666666654,6.75,5.239999999999998,3.0,,2018,9,26,2,-0.08053333333333342,-1.5100000000000016
585,2018-09-26,Viomi Technology ,VIOT,Morgan Stanley/ CICC,9.0,9.5,9.05,0.005555555555555635,0.5,0.05000000000000071,1.0,,2018,9,26,2,-0.047368421052631504,-0.4499999999999993
